Date,Larva #,Segment,Body side,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
20180215,L5,A4,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00001,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00010,00000,00000,00000,00000,00100,00000,00000,01100,00000,00000,01000,00000,01010,00000,00000
20180215,L5,A5,L,00000,00000,00000,00000,,,,,,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00000,01000,01000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00000,00000
20180215,L5,A5,R,00000,00000,00000,00000,00010,00000,00000,00010,00000,00000,00000,00010,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00001,00001,00100,00000,00000,00000
20180215,L5,A6,L,00000,00000,00000,00000,00000,01000,00000,00000,00000,00000,00001,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,01000,01000,00000,00000,00000,00100,00000,00101,00000,00000,00000,00000,00000
20180215,L5,A6,R,00000,00000,00000,00000,00000,00000,00000,00001,00001,00001,00000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00000,,01000,00000,00000,00000,00000,00000,00000,00000
20180215,L6,A3,L,00001,00000,00000,01000,00000,00000,00000,00001,00000,00000,00000,00000,00000,00100,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00001,00001,00000,00000,00000,00100,00100,00100,00000,00000,00101,00000,00000,00000,00000,00100,00100,00010,00000
20180215,L6,A4,L,00000,00000,01000,00000,00000,00000,00000,01000,01000,00000,01100,00000,00000,00100,00000,00000,00000,00000,01001,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,10000,00000,01100,00010,00010,00100,00000,00000,00000,00000
20180215,L6,A5,L,00001,00000,00000,00000,00000,00000,00000,00100,00100,00000,00000,00000,00000,00000,00000,00000,00010,00101,00000,00000,00000,00000,00000,01100,01100,00000,00000,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180215,L6,A5,R,00000,00000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01010,00100,00001,00100,00000,00100,00000,00000,00000,00000,00000,00000,00000,00100,00000,00000,00001,00000,00100,00000,00000,00000,00000,00000,00000,01000,01000,00000,00000,00000,00000,01101
20180427,L1,A2,L,,,,,,,,,,,,,00000,00000,00001,00100,00000,00000,00000,00000,00000,00000,00000,01100,01100,00000,01100,00100,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000,01000,00000,00000,00100,,,00100
20180427,L1,A2,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00000,00000,00000,00000,00000,00000,01000,01000,,00000,00000,00000,00000,00000,00100,00000,00000,00000,00000,00000,00000,01001,01000,00000,00000,01000,,00000,00010,00000
20180427,L1,A3,L,00000,00000,01100,00000,00000,00000,00000,00100,00000,00000,00000,00100,00000,00000,00000,00000,00000,00000,,,,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00000,00000,00000,00000,00000,00000,00000,00100,00000,00000
20180427,L1,A3,R,00000,00000,00100,00000,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,01100,00000,00000,00000,00000,00000,00000,01100,00010,00000,00100,01000,00000,00010,00000,00000,00100,00100
20180427,L1,A4,L,00000,00000,00100,01000,,,00100,00100,00000,00000,,,01000,00010,00000,00000,00000,,,,,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00000,00000,00000,00100,00000,00000,00110,00100,00000,01000
20180427,L1,A4,R,,,,00000,,00000,00000,00000,00000,00000,00000,00000,00000,00100,00100,01000,,00000,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00000,00000,00000,00000,00000,00100,00000,00000,00000,01000,00000,00100,00000
20180427,L1,A5,L,,,,,,,,,,,,,00000,00000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00000
20180427,L1,A5,R,00001,00000,,01000,,00000,00000,00100,00000,00000,00100,00000,00000,00100,01000,00010,00000,00000,00001,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00101,00000,00000,00100,00000,00000,00000,01000,,,00110
20180427,L1,A6,L,00000,00000,00000,00000,00000,00000,00000,01000,01000,00000,00000,00100,00000,00000,00000,00000,00000,01000,00000,00101,,00000,00000,00000,00000,00000,00000,01000,00000,00000,00000,01010,00000,00000,00111,00000,01000,01100,00000,00000,00000,00000,00100,00000,00100
20180427,L1,A6,R,00000,00000,00000,00000,00100,00000,00000,00100,00100,00000,00000,00100,00000,00000,00000,00100,00000,00000,00100,00000,00000,00000,00000,00000,00000,00000,00000,,,,,01000,00000,00000,00000,01000,00000,00000,00100,00000,00000,00000,00000,00000,00000
20180427,L1,A7,L,,,,,,,,,,,00000,00100,00000,00000,01000,01000,00000,00000,00000,00000,00000,00101,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,01000,00000,00000,,,00000,00000,01000,01000
20180427,L1,A7,R,,,,,,,,,,,,,00000,01010,00100,01001,00010,01000,00100,,,00000,,,00000,00000,00000,,,00010,00000,00100,00100,00100,01100,00000,00000,00101,00000,,,,,,
20180427,L2,A2,L,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000,00000,00101,00000,00000
20180427,L2,A2,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,00100,00001,00000,00000,00001,00000,,00001,00101,00001,00000,00000,00100,00000,00000,00000,00000,00000,00100,00000,00000,00000,01110,00000,00000,00000,00000,01100,00000,00000,00000
20180427,L2,A3,L,00000,00000,00000,01000,00000,00100,00000,00000,00000,00000,01101,00100,00000,00110,00000,00000,00100,00000,00000,00000,00000,01100,00100,00000,00000,00000,00010,00010,00000,00000,00000,00000,00000,00000,00100,00000,00000,00100,00000,00000,00000,00000,01000,00000,00000
20180427,L2,A3,R,00000,00000,01100,00100,01100,00000,00000,01100,00100,00000,,,00000,,00000,00000,00100,01000,00100,00100,00000,00101,00000,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00001,00100,00000,00000,00000,00000,00100,,,
20180427,L2,A4,L,00000,00000,00000,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00010,00100,00101,00000,00000,00000,00000,01000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00000,00000,00000,00000,00000,00000,00101,00101,00000
20180427,L2,A4,R,,,00100,00000,00000,,,,00000,00000,00000,00000,00000,01010,00000,00100,00000,00101,00000,00000,00000,01100,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180427,L2,A5,L,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,01000,00100,00000,00000,00001,00100,,,00000,,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180427,L2,A5,R,00000,00000,00000,,,,,,,,00100,00000,00000,00000,00100,00000,00000,00000,00000,00000,00000,,,,00000,00000,00000,00000,00000,00000,00000,00100,00000,00001,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180427,L2,A6,L,00000,00000,00000,01000,00010,00110,,00010,,,00000,00000,01100,01000,,00100,,00100,00100,00000,00000,,,,01100,00000,00100,,00000,01000,00000,00100,00000,00000,00000,00100,00000,00000,00000,00000,00000,01000,,,
20180427,L2,A6,R,,,,01000,00000,00000,00010,01100,00000,00000,01100,00000,00000,,,,,,,,,,,,,,00000,00000,00000,00000,00000,01000,00000,00000,00000,00000,00100,00100,00000,00000,00100,00000,,,
20180427,L3,A2,L,00000,00100,01100,00000,01000,,00000,01000,00000,,01000,00000,00000,00100,00000,00000,00000,01000,00000,00000,00000,01000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00001,,00000,00000,00000,00000,00000,01000
20180427,L3,A2,R,00000,00000,00000,01000,00000,00010,00000,00001,00001,00000,00000,00000,01010,00100,00000,00000,00000,01000,01001,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00010,00000,00000,00000,01000,00000,00000,00000
20180427,L3,A3,L,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00010,00100,00100,00000,00000,00000,00000,00000,00000,00000,00000,00010,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180427,L3,A3,R,00000,01000,01000,00000,00000,00000,,,,,00000,00000,00000,01000,01111,01000,00000,00000,00011,,,00000,00000,,01010,00000,00000,00000,00000,00000,00000,00100,00100,00100,00000,00000,00000,00000,00000,00000,00000,00000,00100,,
20180427,L3,A4,L,00000,01000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,,,,,,,,,,,00000,00000,00100,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180427,L3,A4,R,00000,01000,01000,00000,01000,,11110,01000,00000,00000,00000,00000,00000,00000,,,,,,00100,00100,,,,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100
20180427,L3,A5,L,00000,00000,00000,00000,00000,00000,,01100,,,,,01100,00000,00000,00100,00000,01100,00000,,,00100,00100,00000,00000,00000,00010,00010,00000,00000,00000,00000,00000,00000,00000,00000,01010,00000,00000,00000,00000,00000,00000,00000,00100
20180427,L3,A5,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00010,00000,00000,00000,01100,00000,00000,00000,01000,00100,00000,00000,00010,00010,00000,00000,00000,00000,00000,00100,00000,00010,,,,00000,00100,00000,00000,00000,00000,00000,00010,00000,00010,00000
20180427,L3,A6,L,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,,,,,,,,,,,,,,00000,00000,00000,01000,00000,00000,00000,00000,01100,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000
20180427,L3,A6,R,,,00000,01000,00100,01100,00110,00110,00100,00000,00000,00100,00000,00010,00000,00000,00000,01010,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00101,00000,10001,10000,00000,00000,00000,00000,00100,00000,00100
20180427,L3,A7,L,,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01100,,,,,,00001,00001,00000,00000,00100,00100,00000,00000,00000,00000,00000,00100,00000,00000,00000,00000,00000,00011,00101,00000,00000,00101,00000,00100,00000,00100
20180427,L4,A2,L,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00010,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00010,00000,00000,00000,00000,00001,00000,00000
20180427,L4,A2,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,,00000,00000,00000,00100,00000,00000,00000,00000,00000,00000
20180427,L4,A3,L,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00001,00001,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00001,00000,00000,00000,00000,,,00000,00000,00000,00000
20180427,L4,A3,R,00000,00010,00000,00000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,,,,,,,,,,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180427,L4,A4,L,00000,00000,00000,00000,00000,,00000,00000,00000,00000,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00001,00000,00000,00000,00000,,,00000,,,
20180427,L4,A4,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,,,,,,,,,,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180427,L4,A5,L,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,,,,,,,,,,,00010,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180427,L4,A5,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00001,01000,00000,00000,00100
20180427,L4,A6,L,00000,00000,00000,01000,00000,00000,00000,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,,,,,00000,00000,00000,,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180427,L4,A6,R,00001,00000,00000,01000,00000,00000,00000,00010,00000,00000,01000,00000,00000,00000,,,,,,,,,,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180427,L4,A7,L,,,,,,,,,,,,,00000,00010,00000,00000,00000,00101,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180427,L4,A7,R,,,,,,,,,,,,,,,00100,00000,00101,00000,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000,00000,00000,,,00000,00000,00000,00100
20180430,L3,A2,L,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180430,L3,A2,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000,00000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,00000,00100,01000,01000,00000,01000,00000,00000,00000,00000
20180430,L3,A3,L,,,00000,00000,00000,00000,00000,00100,00000,00010,,00000,00000,00000,00100,00000,00000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000,00000
20180430,L3,A3,R,00000,00000,00000,00010,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00100,01000,00000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000,01000,00000,00000,00000,00000
20180430,L3,A4,L,00000,01001,01100,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00010,01000,00000,00000,01000,00000,00000,00000,00000,,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180430,L3,A4,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01001,00000,00000,00000,00000,00000,00000,00000,00000,00010,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000,00000,00000,00000,,,
20180430,L3,A5,L,00000,00100,01100,00000,,00000,00000,00000,00000,00000,00000,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00010,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180430,L3,A5,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180430,L3,A6,L,,,,,,,,,,,,,00000,00000,,,,,,00000,00000,,,,01000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000,00000,00000,00000,01000,00000,00000
20180430,L3,A6,R,00000,00000,00000,00010,00000,00000,00000,00000,00000,00000,00100,00010,00000,,,,,,,,,,,,,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,,,,,,
20180430,L4,A2,L,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,,,,,,,,,,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000,00000
20180430,L4,A2,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00001,00000,00000,00000,00000,,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180430,L4,A3,L,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00000
20180430,L4,A3,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01000,00001,00000,00000,00000,00001,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,01010,00010,00010,00000,00000,00000,00000,00000,00000,00000,00000,00001,00000,00000
20180430,L4,A4,L,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
20180430,L4,A4,R,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,,,,,,,,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
